ds,yhat,yhat_lower,yhat_upper
2019-02-20,421.0869048592449,-6109.147378446058,7221.1051597533415
2019-02-21,492.28105837054227,-5687.879906134797,7229.25521409035
2019-02-22,1557.5405621766968,-5332.45224328113,8369.208265576715
2019-02-23,5432.040088525191,-1680.9688136289788,12057.44136610429
2019-02-24,4976.900476864665,-1277.750752780719,11631.382193022524
2019-02-25,1572.88253932084,-5256.993496917593,7788.01983409449
2019-02-26,325.33583763635306,-5922.020277898848,7518.062555175595
2019-02-27,774.8782935410227,-5614.5922209360615,7740.585712692674
2019-02-28,835.6378475271531,-5910.5076372208105,7774.607355014132
2019-03-01,1879.6324748624156,-4492.773798570213,8649.117843833692
2019-03-02,5722.518186787663,-1072.8213143955697,12961.360800452157
2019-03-03,5226.229591904428,-1363.4168120348963,11971.556806280254
2019-03-04,1772.6538515705379,-4951.41987160795,8529.56916358549
2019-03-05,468.54990472821646,-6206.771530612455,7072.045501296525
2019-03-06,856.1896139643668,-5651.687195332546,7366.231215825941
2019-03-07,851.5531101524566,-5950.10901962555,7529.525607019436
2019-03-08,1828.6559497246099,-4924.345876517784,8680.244666386385
2019-03-09,5605.2392240354875,-1743.0109988017578,11930.43870536612
2019-03-10,5045.348870010675,-1728.919230627233,11457.652887581246
2019-03-11,1532.9468046180236,-5062.416805194306,8395.198482675942
2019-03-12,176.7676099542914,-6310.356841816107,6636.038105546934
2019-03-13,520.8992804654827,-6386.267851296622,6723.687049979926
2019-03-14,482.9221230355288,-6230.497601012309,7749.758558974229
2019-03-15,1438.1851375049682,-5470.219016382528,8269.621119893267
2019-03-16,5205.452579320399,-1694.9967318159602,11917.659860589189
2019-03-17,4649.448317522755,-2309.450245534251,10961.922301966844
2019-03-18,1154.4417353030494,-5493.744153820128,7944.7886619178125
2019-03-19,-170.91025030387664,-6987.714358283209,6226.276155054859
2019-03-20,217.0140105740902,-6008.6687534459015,7005.665198115381
2019-03-21,234.9475984080509,-6695.583648095218,7002.590987073429
2019-03-22,1257.0304480921159,-5437.35621880063,8127.857532032143
2019-03-23,5100.485771632813,-1641.4491384609344,11616.63243692602
2019-03-24,4628.204345310212,-2200.8086428900724,11329.876626363248
2019-03-25,1222.37936137819,-5236.664796878326,7947.803936562434
2019-03-26,-10.59489780817239,-6993.34933043228,6872.647321886193
2019-03-27,470.51694296216556,-6508.128133181702,7177.281621219383
2019-03-28,580.0052561658104,-5986.3592292664825,7170.559393916042
2019-03-29,1689.580555219618,-5207.702508846612,8415.31836598367
2019-03-30,5614.120170534697,-1147.2572439822595,12334.9747209329
2019-03-31,5214.321310193666,-1796.1312553948399,11651.236547920964
2019-04-01,1870.4012159571112,-4523.749759051029,8586.504249337491
2019-04-02,687.0557642421418,-6399.414942349779,7672.7645833979095
2019-04-03,1204.1522470195441,-5498.288083076235,6997.3794992726225
2019-04-04,1334.9873219592992,-4610.644558980163,7844.38153405604
2019-04-05,2450.686121460567,-4607.473409843247,9255.549156420102
2019-04-06,6365.971740166561,-521.9937555730622,13118.375332363305
2019-04-07,5941.829187743151,-976.8146811850953,12425.563758136313
2019-04-08,2559.2040833691262,-4190.4065685706055,9137.279806380475
2019-04-09,1323.9473540611498,-5865.2406813515945,7872.858019218389
2019-04-10,1777.4819345737542,-5098.360291646001,7964.575659489342
2019-04-11,1835.0230677813297,-4556.777163984503,8758.10183098362
2019-04-12,2869.9291349959176,-3621.252031363878,9901.731263851781
2019-04-13,6699.413482678301,-26.993286338911012,13575.298068083783
2019-04-14,6187.142852156218,-304.8500173410523,13375.882148948716
2019-04-15,2716.8644411297228,-3994.696596161878,8990.736756031827
2019-04-16,1397.274795241533,-4924.2964573839945,8460.11544735418
2019-04-17,1772.6085950394945,-4953.031636012997,8415.688258729151
2019-04-18,1760.7810781698463,-4872.237114271474,8836.29820051688
2019-04-19,2737.663181510148,-4159.5286538939245,9709.736275853686
2019-04-20,6522.7219788364755,10.4012203926411,13378.901122477324
2019-04-21,5981.554024591427,-461.518214561406,12747.557248703253
2019-04-22,2499.4554748356995,-4475.052120951151,9479.959991882197
2019-04-23,1186.2438121892756,-5496.452614592677,7866.357723516411
2019-04-24,1586.810608896577,-5160.336319551656,8410.554308014822
2019-04-25,1619.24013701675,-4760.2416597803085,8633.403122822407
2019-04-26,2659.0736501549727,-4263.324935444384,9411.410439110337
2019-04-27,6524.952299710794,-389.4008345723609,13460.714665035566
2019-04-28,6081.166320076459,-904.6628116256346,12964.076623711058
2019-04-29,2711.2540116669325,-3978.001163035458,9425.939881426297
2019-04-30,1522.8646493074739,-4635.905190220322,8709.935904400936
2019-05-01,2058.3637108388584,-4649.766952597072,8496.202517391657
2019-05-02,2233.0138849544755,-4472.286939105369,9080.093530878554
2019-05-03,3419.3100565658765,-3019.4494204760394,10332.297031734912
2019-05-04,7432.699375978032,886.5673255580579,14056.141758033258
2019-05-05,7134.212008464681,450.656292009406,13823.211406057108
2019-05-06,3904.1439304156097,-2542.4838057541456,10359.040430340208
2019-05-07,2847.00367044611,-3972.6758883797124,8849.29687297062
2019-05-08,3502.199156057646,-3167.2386933023377,10397.318069697045
2019-05-09,3782.29594623914,-2996.113238396065,10671.496488962375
2019-05-10,5057.422984900761,-1430.9475082633335,12041.035707364577
2019-05-11,9141.055089400666,2718.163883905791,15904.00869986367
2019-05-12,8892.696101756612,2135.5590510026354,15894.406246909724
2019-05-13,5691.602667823761,-910.6483481575543,12383.492422537223
2019-05-14,4641.759448113198,-2011.835276314436,11249.00989371363
2019-05-15,5282.581161530384,-1572.540529958432,12255.481630064936
2019-05-16,5527.1723387417405,-737.1015210502088,12602.283255706114
2019-05-17,6746.720882128967,-273.4145021892276,13271.06914108901
2019-05-18,10756.254974866719,4025.662202025825,17181.757811359676
2019-05-19,10417.287951197308,4070.1071966558766,17266.10780046704
2019-05-20,7111.492114366723,-107.57235105345563,13507.602921437097
2019-05-21,5945.613635152687,-620.1549198180677,12853.72867024102
2019-05-22,6462.105532445779,-193.6580192735919,12961.213176898582
2019-05-23,6577.311439363301,-133.4837339031986,13283.14618327667
2019-05-24,7665.778255131294,884.5666996523372,14322.875862376184
2019-05-25,11545.929349804248,4140.944086375769,18653.65189547976
2019-05-26,11082.625122115833,4271.602477415158,18283.22622051964
2019-05-27,7660.754089073087,845.9193532640172,14554.172436926989
2019-05-28,6390.068777683969,-191.0909475713736,13258.899796067222
2019-05-29,6815.745445290046,122.68585666398587,13286.53602452522
2019-05-30,6856.502191134056,4.332301509715143,13780.82580071664
2019-05-31,7888.855203615305,1077.9925908437517,14734.56561612234
2019-06-01,11732.746197018505,4976.184045161334,18687.59382105583
2019-06-02,11254.068931909684,4325.759328871559,17940.639453625223
2019-06-03,7834.495531572454,666.8466587682991,13917.275623927819
2019-06-04,6587.533503855618,50.481711046004044,13393.75786737907
2019-06-05,7057.860180039645,740.2807273669664,14080.172289879032
2019-06-06,7163.201283473449,402.4360591617918,14459.152419860762
2019-06-07,8278.616579894207,1481.8170274081244,15157.938530025132
2019-06-08,12222.167998754121,5355.613283414649,18860.033507743246
2019-06-09,11857.496927303135,5275.286293380766,18685.596527448906
2019-06-10,8567.453186245482,2114.054209287459,15261.55085332392
2019-06-11,7458.988740065556,1211.9395009406849,14051.673793813387
2019-06-12,8073.793442991333,1390.7943979414206,14632.1287486301
2019-06-13,8326.505201155529,855.3792049426052,14868.491968688659
2019-06-14,9589.07172153778,3052.0780051964025,15529.265800409783
2019-06-15,13676.494009483344,7191.810372361,20159.84347516457
2019-06-16,13449.476381121614,6736.622788505954,20705.993607317887
2019-06-17,10288.1236666472,3378.7774418670488,16765.715109689874
2019-06-18,9296.89697647189,2682.247820131791,15867.200418084378
2019-06-19,10015.303843814943,2756.054135623466,16404.557704988827
2019-06-20,10356.153869317111,3605.1243673148592,17543.32966666322
2019-06-21,11689.956044687875,4499.142004697674,18509.36347810852
2019-06-22,15830.687208203039,8968.383898825947,22320.669592558996
2019-06-23,15638.455987736252,8739.961004393654,22352.76005804813
2019-06-24,12493.20280096683,5405.663921704056,18973.870214517476
2019-06-25,11499.6474789932,4871.522943562819,18144.429211173454
2019-06-26,12197.960811189789,5653.227480713503,19436.51441081241
2019-06-27,12501.99189098101,6021.930194131073,19153.74949091651
2019-06-28,13783.628437231191,6743.798892213137,20433.860534742005
2019-06-29,17858.520752369623,11451.338881978758,24901.854277368962
2019-06-30,17588.695053077303,11070.791874897324,24612.15670591305
2019-07-01,14356.198253408606,7558.368589925085,20899.356868760187
2019-07-02,13267.987360602085,6520.516867496467,20228.816689565498
2019-07-03,13866.541413495208,7508.712616168702,21659.55483750226
2019-07-04,14068.029465572108,7311.112765913862,20448.156577690173
2019-07-05,15246.61335495796,8330.170495913371,21611.963148716764
2019-07-06,19220.11739199209,12591.083699783107,26077.463730350046
2019-07-07,18852.59203268317,12105.624720573227,25619.55043512765
2019-07-08,15527.914778675138,9102.525918374999,21945.09723300003
2019-07-09,14354.642424903941,7328.172022133577,20917.809725642288
2019-07-10,14876.593323507617,8224.323319108245,21507.781686776987
2019-07-11,15010.993667903225,8652.537911726971,21355.92960291281
2019-07-12,16132.76679657512,9452.876426416098,23074.287218627775
2019-07-13,20060.197659905152,13278.21379904286,27138.202869398403
2019-07-14,19657.49929358721,13333.722546175304,26232.244362576155
2019-07-15,16308.42409144713,9513.598749347684,22703.235774612873
2019-07-16,15121.133348214262,8487.04516298232,21260.90296927034
2019-07-17,15638.802914016072,8802.351627535621,22838.677860382886
2019-07-18,15777.797991924348,9009.641639437248,22576.986504778753
2019-07-19,16911.994994952765,10357.956015806696,23826.19681524991
2019-07-20,20858.481448739964,14436.307463809442,27762.136627243053
2019-07-21,20480.159591267326,13938.224805749702,27690.473592161765
2019-07-22,17159.395273526672,10557.748206753782,23981.427406346225
2019-07-23,16002.924483688872,8792.48339051217,22669.556352553554
2019-07-24,16552.494264679568,9859.550277384418,23025.223920438963
2019-07-25,16723.070092632985,10024.463761253439,23182.794579589336
2019-07-26,17887.186804456553,11189.320694050115,24911.82363021971
2019-07-27,21860.67339075572,14774.734751193891,28633.38467067947
2019-07-28,21505.27681060299,14790.55104974349,28262.69949141119
2019-07-29,18202.32612281239,11541.892800019403,24678.763683669455
2019-07-30,17057.649136918306,10126.046649339722,23742.46014169848
2019-07-31,17612.21842243533,10915.060368974906,24623.60461337146
2019-08-01,17780.358991319154,11469.918370816928,24417.00208147407
2019-08-02,18934.095154632865,12266.38452919196,26090.876399666173
2019-08-03,22888.867427325502,16239.714601738018,29655.959247662886
2019-08-04,22506.145316146787,15771.02693930556,28846.194997882478
2019-08-05,19167.078056368802,12799.754789369972,26094.842207931768
2019-08-06,17977.396333644716,10920.778639561775,25092.537352175677
2019-08-07,18478.04269131361,11493.83138689501,25294.770549182755
2019-08-08,18583.363796223035,11546.26441425105,25257.394311685108
2019-08-09,19665.442885112738,12782.062866764778,26555.501145351045
2019-08-10,23539.80401882109,16938.132297240205,29710.572027547154
2019-08-11,23068.01463632874,16805.84667596126,29836.60242801455
2019-08-12,19631.329010483038,12657.171020134516,26323.937861171147
2019-08-13,18335.586036431825,12000.263284819606,25062.07395960677
2019-08-14,18721.83929115609,12054.284442910259,25391.03179240718
2019-08-15,18704.552609642444,12181.88027051918,25502.49180812938
2019-08-16,19655.93940208457,13102.381370018928,25919.59866991611
2019-08-17,23391.67707501416,16375.116501399123,29793.344977130913
2019-08-18,22773.522625432743,15546.391254359636,29504.05475406261
2019-08-19,19182.971442668582,13038.82507425297,25650.209529706404
2019-08-20,17726.17205730603,11065.563014475809,24591.896253544535
2019-08-21,17944.573983953065,11368.678518163355,24385.90178878547
2019-08-22,17753.141039224105,10817.677318920498,24280.819479634745
2019-08-23,18524.70745478093,11955.744897269573,25537.4328155261
2019-08-24,22075.70723553609,15579.678400474564,28720.19517821955
2019-08-25,21268.80194545841,14561.023874535656,27950.858303891313
2019-08-26,17486.548128581155,10707.59762410204,24013.373273765672
2019-08-27,15836.316369297085,9162.47942766756,22660.39270727094
2019-08-28,15860.938524608764,9193.18698380963,22109.020720284876
2019-08-29,15476.915043377088,8604.497798264078,22328.110013435555
2019-08-30,16058.75939500309,9259.569694849784,22858.660837108986
2019-08-31,19424.709945928465,13025.71873147885,26123.569761273087
2019-09-01,18439.33455080895,11471.653472795413,24719.815012516294
2019-09-02,14487.169350940987,7565.431768540555,21158.403029762714
2019-09-03,12677.604267155039,6266.47291644933,19215.99393594105
2019-09-04,12555.492392477998,5811.871402720982,18899.651228510676
2019-09-05,12039.316046653694,5557.993102498474,18578.716340109353
2019-09-06,12505.487514881359,6164.70870193135,19333.797480834946
2019-09-07,15774.015935782258,9287.966992422591,22635.11438839417
2019-09-08,14711.066827071787,8439.662124880178,21544.755476023496
2019-09-09,10702.557023060439,4413.412063075781,17590.523479447318
2019-09-10,8858.99881504675,2237.418683288268,15385.471503332254
2019-09-11,8726.071786125442,2093.742902617581,15530.35003191516
2019-09-12,8222.75633149419,1507.082396353946,14479.80555435484
2019-09-13,8725.608019115616,1923.012481080321,15462.141177919266
2019-09-14,12054.405254599911,4827.385259272561,19373.276556998004
2019-09-15,11074.697570319327,4168.682257047577,17526.043400345177
2019-09-16,7171.3979471480525,-82.16572438518935,13732.804711096225
2019-09-17,5453.633372994304,-1123.239640998376,12364.302020241248
2019-09-18,5465.332302935767,-1238.4147211594616,12065.640613422886
2019-09-19,5123.382934343743,-1857.73243784891,11483.082746404643
2019-09-20,5801.941118820284,-476.68703680169557,12681.12412164097
2019-09-21,9318.11978952061,2542.264602269109,16128.13289460733
2019-09-22,8534.586397249861,1691.7598092038509,15555.274375720359
2019-09-23,4833.210713321855,-1787.1475688123364,11319.418635096095
2019-09-24,3319.97595454737,-3637.46178367494,10031.18291245166
2019-09-25,3535.630478395297,-3183.990124896091,10141.204997748593
2019-09-26,3393.9124139436108,-2794.9987414363,10429.117213354053
2019-09-27,4265.924412138447,-2848.8884239420972,11202.710336620434
2019-09-28,7965.888709633119,1410.0773304236284,15204.548766907179
2019-09-29,7353.807314986326,208.29820662151778,13724.4510030412
2019-09-30,3809.1680378563133,-3336.89953104045,10736.150571187505
2019-10-01,2435.9077718057724,-4308.505611855305,9311.323746660017
2019-10-02,2773.1088718669903,-3977.6733985520755,9585.279417078418
2019-10-03,2733.259763562502,-4062.76424014304,9317.97022568007
2019-10-04,3686.655952876861,-3492.1593200577727,10156.74144005757
2019-10-05,7447.155088559527,680.9985237802186,14008.034735916126
2019-10-06,6874.88925883155,208.09761634861454,13252.021196925794
2019-10-07,3349.917287165568,-3449.8563028269364,10487.21659749169
2019-10-08,1977.1862653451858,-4818.085329998109,8847.900520097122
2019-10-09,2297.1996732597545,-4242.286827525161,8914.233697977106
2019-10-10,2224.2396654162903,-4836.613809187879,9109.230453703263
2019-10-11,3130.7206359793154,-3483.2423789313557,10009.142871458665
2019-10-12,6832.904679834679,316.29075880342543,13860.130650413414
2019-10-13,6193.504670373388,-658.2738067966345,12772.852254112762
2019-10-14,2595.3170548766843,-4093.6177234293536,9318.331800098036
2019-10-15,1146.0975933136601,-5933.663364407757,7449.951332218775
2019-10-16,1389.15808567358,-5290.410029015379,8196.216796206325
2019-10-17,1241.5177604345931,-5210.986741638102,8025.2955849288055
2019-10-18,2078.1882944004806,-4732.972451952386,8911.218836860915
